id;reviewer_id;sample_id;smell;severity;review_timestamp;type;code_name;repository;commit_hash;path;start_line;end_line;link;is_from_industry_relevant_project
623;6;5939954;long method;critical;2019-03-27 10:55:26.305970;function;org.apache.zookeeper.graph.JsonGenerator.JsonGenerator LogIterator;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java;75;213;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java/#L75-L213;1
627;6;6002683;data class;major;2019-03-27 10:55:55.678342;class;org.apache.wss4j.policy.model.Trust13;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java;30;170;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170;1
631;6;6133230;feature envy;minor;2019-03-27 10:56:52.612901;function;org.eclipse.dltk.internal.ui.refactoring.reorg.RenameRefactoringWizard#addUserInputPages;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java;39;46;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java/#L39-L46;1
633;6;6005399;data class;major;2019-03-27 10:57:22.324927;class;org.apache.wss4j.binding.wsu10.TimestampType;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java;77;219;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219;1
641;7;5939530;feature envy;critical;2019-03-27 10:58:26.605877;function;org.apache.zookeeper.server.auth.KerberosName.Rule.replaceSubstitution String|Pattern|String|boolean;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java;287;295;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java/#L287-L295;1
642;6;6009432;data class;major;2019-03-27 10:58:39.259086;class;com.baidu.jprotobuf.pbrpc.ErrorDataException;git@github.com:baidu/Jprotobuf-rpc-socket.git;4422e24c725eaf1f76646f674718bcc8750a4e1d;/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java;28;145;https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java/#L28-L145;1
646;7;6133656;data class;major;2019-03-27 10:59:03.549024;class;org.eclipse.dltk.debug.ui.preferences.dialogs.CreateStepFilterDialog;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java;32;213;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java/#L32-L213;1
647;7;6133656;blob;minor;2019-03-27 10:59:03.551320;class;org.eclipse.dltk.debug.ui.preferences.dialogs.CreateStepFilterDialog;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java;32;213;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java/#L32-L213;1
652;6;6051731;blob;critical;2019-03-27 10:59:29.313893;class;org.eclipse.dawnsci.slicing.api.system.DimsDataList;git@github.com:eclipse/dawnsci.git;1131d5c65e9e8ea98141eecee1743cf1053544f4;/org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java;26;549;https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java/#L26-L549;1
660;7;6079026;blob;critical;2019-03-27 11:03:35.024978;class;org.eclipse.ditto.services.concierge.enforcement.LiveSignalEnforcement;git@github.com:eclipse/ditto.git;7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5;/services/concierge/enforcement/src/main/java/org/eclipse/ditto/services/concierge/enforcement/LiveSignalEnforcement.java;57;319;https://github.com/eclipse/ditto/blob/7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5/services/concierge/enforcement/src/main/java/org/eclipse/ditto/services/concierge/enforcement/LiveSignalEnforcement.java/#L57-L319;1
679;7;6183429;feature envy;major;2019-03-27 11:07:12.693485;function;org.eclipse.che.ide.util.dom.DomUtils.getSiblingIndexWithClassName Element|String;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/ide/commons-gwt/src/main/java/org/eclipse/che/ide/util/dom/DomUtils.java;171;180;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/commons-gwt/src/main/java/org/eclipse/che/ide/util/dom/DomUtils.java/#L171-L180;1
681;7;6183095;data class;minor;2019-03-27 11:07:48.217767;class;org.eclipse.che.ide.api.workspace.event.MachineStoppedEvent;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/workspace/event/MachineStoppedEvent.java;19;47;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/workspace/event/MachineStoppedEvent.java/#L19-L47;1
682;7;6182357;long method;minor;2019-03-27 11:08:50.852742;function;org.eclipse.che.infrastructure.docker.client.json.ExecInfo#toString;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/ExecInfo.java;90;116;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/ExecInfo.java/#L90-L116;1
686;7;6190083;feature envy;minor;2019-03-27 11:10:25.038413;function;org.eclipse.che.ide.ext.java.client.progressor.ProgressMonitorPresenter#hide;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/plugins/plugin-java/che-plugin-java-ext-lang-client/src/main/java/org/eclipse/che/ide/ext/java/client/progressor/ProgressMonitorPresenter.java;74;76;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/plugins/plugin-java/che-plugin-java-ext-lang-client/src/main/java/org/eclipse/che/ide/ext/java/client/progressor/ProgressMonitorPresenter.java/#L74-L76;1
688;7;6192975;blob;minor;2019-03-27 11:11:44.502902;class;org.eclipse.che.ide.actions.GoIntoAction;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/actions/GoIntoAction.java;29;88;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/actions/GoIntoAction.java/#L29-L88;1
691;7;6197424;data class;critical;2019-03-27 11:12:14.720614;class;org.eclipse.che.infrastructure.docker.client.json.network.Ipam;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/network/Ipam.java;19;98;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/network/Ipam.java/#L19-L98;1
693;7;6198340;feature envy;minor;2019-03-27 11:12:47.592749;function;org.eclipse.che.inject.lifecycle.LifecycleModule.Key#equals Object;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/core/commons/che-core-commons-inject/src/main/java/org/eclipse/che/inject/lifecycle/LifecycleModule.java;40;50;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/core/commons/che-core-commons-inject/src/main/java/org/eclipse/che/inject/lifecycle/LifecycleModule.java/#L40-L50;1
695;7;6207228;data class;critical;2019-03-27 11:12:56.164892;class;org.eclipse.che.ide.api.editor.partition.ConstantPartitioner;git@github.com:eclipse/che.git;c5498c2ac562cd8a2fc79a6bb0446d291f05a201;/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/partition/ConstantPartitioner.java;22;103;https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/partition/ConstantPartitioner.java/#L22-L103;1
704;7;6216254;blob;major;2019-03-27 11:14:30.601748;class;org.eclipse.elk.core.meta.metaData.impl.MetaDataFactoryImpl;git@github.com:eclipse/elk.git;9a87764f00d863463b1be6de1920d8aa3c3ade70;/plugins/org.eclipse.elk.core.meta/src-gen/org/eclipse/elk/core/meta/metaData/impl/MetaDataFactoryImpl.java;32;307;https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.core.meta/src-gen/org/eclipse/elk/core/meta/metaData/impl/MetaDataFactoryImpl.java/#L32-L307;1
710;7;6236496;long method;major;2019-03-27 11:17:30.896732;function;org.eclipse.elk.core.meta.ide.contentassist.antlr.internal.InternalMetaDataParser#rule__XWhileExpression__Group__0__Impl;git@github.com:eclipse/elk.git;9a87764f00d863463b1be6de1920d8aa3c3ade70;/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java;45156;45191;https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java/#L45156-L45191;1
712;7;6234592;long method;critical;2019-03-27 11:17:47.591964;function;org.eclipse.elk.core.meta.ide.contentassist.antlr.internal.InternalMetaDataParser#rule__MdCategory__Group_4_0__1__Impl;git@github.com:eclipse/elk.git;9a87764f00d863463b1be6de1920d8aa3c3ade70;/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java;22554;22599;https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java/#L22554-L22599;1
714;7;6239751;blob;minor;2019-03-27 11:18:33.584765;class;org.eclipse.elk.alg.mrtree.p2order.NodeOrderer;git@github.com:eclipse/elk.git;9a87764f00d863463b1be6de1920d8aa3c3ade70;/plugins/org.eclipse.elk.alg.mrtree/src/org/eclipse/elk/alg/mrtree/p2order/NodeOrderer.java;37;169;https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.alg.mrtree/src/org/eclipse/elk/alg/mrtree/p2order/NodeOrderer.java/#L37-L169;1
719;7;6245494;data class;critical;2019-03-27 11:18:57.480394;class;org.eclipse.hono.config.SignatureSupportingConfigProperties;git@github.com:eclipse/hono.git;ec84947227564c6459801f708bdeabd7687a8bf0;/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java;22;139;https://github.com/eclipse/hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java/#L22-L139;1
729;8;6250253;feature envy;minor;2019-03-27 15:28:44.673761;function;org.eclipse.hawkbit.ui.utils.UINotification#displayWarning String;git@github.com:eclipse/hawkbit.git;51be28147f6f575b6c1ab4a5ef84ffd9174f1209;/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java;52;55;https://github.com/eclipse/hawkbit/blob/51be28147f6f575b6c1ab4a5ef84ffd9174f1209/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java/#L52-L55;1
730;8;6257015;data class;critical;2019-03-27 15:30:11.081335;class;org.eclipse.hawkbit.HawkbitServerProperties.Build;git@github.com:eclipse/hawkbit.git;51be28147f6f575b6c1ab4a5ef84ffd9174f1209;/hawkbit-core/src/main/java/org/eclipse/hawkbit/HawkbitServerProperties.java;75;90;https://github.com/eclipse/hawkbit/blob/51be28147f6f575b6c1ab4a5ef84ffd9174f1209/hawkbit-core/src/main/java/org/eclipse/hawkbit/HawkbitServerProperties.java/#L75-L90;1
732;8;6263358;data class;major;2019-03-27 17:15:52.072942;class;org.eclipse.ice.reactor.plant.Subchannel;git@github.com:eclipse/ice.git;3f6e0265f5b476ff90a660397ce83992944142c4;/org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java;25;303;https://github.com/eclipse/ice/blob/3f6e0265f5b476ff90a660397ce83992944142c4/org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java/#L25-L303;1
742;10;6299837;feature envy;major;2019-03-29 12:40:50.950972;function;org.eclipse.jetty.websocket.common.util.ReflectUtils.resolveGenericRef GenericRef|Class<?>|Type;git@github.com:eclipse/jetty.project.git;65528f76c5ef6ddca11385f9721c8f0bc5f2eed7;/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java;189;225;https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java/#L189-L225;1
743;10;6299837;long method;minor;2019-03-29 12:40:50.959185;function;org.eclipse.jetty.websocket.common.util.ReflectUtils.resolveGenericRef GenericRef|Class<?>|Type;git@github.com:eclipse/jetty.project.git;65528f76c5ef6ddca11385f9721c8f0bc5f2eed7;/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java;189;225;https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java/#L189-L225;1
754;4;6328221;long method;minor;2019-03-29 13:05:59.325233;function;org.eclipse.kura.web.shared.GwtKuraException#format String|Object[];git@github.com:eclipse/kura.git;5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a;/kura/org.eclipse.kura.web2/src/main/java/org/eclipse/kura/web/shared/GwtKuraException.java;148;165;https://github.com/eclipse/kura/blob/5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a/kura/org.eclipse.kura.web2/src/main/java/org/eclipse/kura/web/shared/GwtKuraException.java/#L148-L165;1
758;13;6306158;blob;minor;2019-03-29 13:07:48.578157;class;org.eclipse.leshan.server.californium.ObserveUtil;git@github.com:eclipse/leshan.git;eb75fc8b7d5560944e6d532f1a09d5e5c6e54559;/leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/ObserveUtil.java;32;114;https://github.com/eclipse/leshan/blob/eb75fc8b7d5560944e6d532f1a09d5e5c6e54559/leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/ObserveUtil.java/#L32-L114;1
761;4;6329948;feature envy;major;2019-03-29 13:07:50.535716;function;org.eclipse.kapua.service.authorization.group.shiro.GroupServiceImpl#onKapuaEvent ServiceEvent;git@github.com:eclipse/kapua.git;11e610c657f7e473b52882833e33a2261bd3d67d;/service/security/shiro/src/main/java/org/eclipse/kapua/service/authorization/group/shiro/GroupServiceImpl.java;203;212;https://github.com/eclipse/kapua/blob/11e610c657f7e473b52882833e33a2261bd3d67d/service/security/shiro/src/main/java/org/eclipse/kapua/service/authorization/group/shiro/GroupServiceImpl.java/#L203-L212;1
767;5;6329919;blob;critical;2019-03-29 13:08:57.109526;class;org.eclipse.kapua.service.authentication.credential.shiro.CredentialServiceImpl;git@github.com:eclipse/kapua.git;11e610c657f7e473b52882833e33a2261bd3d67d;/service/security/shiro/src/main/java/org/eclipse/kapua/service/authentication/credential/shiro/CredentialServiceImpl.java;60;442;https://github.com/eclipse/kapua/blob/11e610c657f7e473b52882833e33a2261bd3d67d/service/security/shiro/src/main/java/org/eclipse/kapua/service/authentication/credential/shiro/CredentialServiceImpl.java/#L60-L442;1
769;12;6310723;feature envy;minor;2019-03-29 13:09:41.403366;function;org.eclipse.kura.core.ssl.ConnectionSslOptions#hashCode;git@github.com:eclipse/kura.git;5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a;/kura/org.eclipse.kura.core/src/main/java/org/eclipse/kura/core/ssl/ConnectionSslOptions.java;107;120;https://github.com/eclipse/kura/blob/5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a/kura/org.eclipse.kura.core/src/main/java/org/eclipse/kura/core/ssl/ConnectionSslOptions.java/#L107-L120;1
770;11;6350501;blob;major;2019-03-29 13:09:48.379251;class;org.eclipse.linuxtools.internal.systemtap.ui.ide.editors.stp.STPIndenter;git@github.com:eclipse/linuxtools.git;11865e6e7d86a9d2e63c7b25605f6055875e63ad;/systemtap/org.eclipse.linuxtools.systemtap.ui.ide/src/org/eclipse/linuxtools/internal/systemtap/ui/ide/editors/stp/STPIndenter.java;45;2342;https://github.com/eclipse/linuxtools/blob/11865e6e7d86a9d2e63c7b25605f6055875e63ad/systemtap/org.eclipse.linuxtools.systemtap.ui.ide/src/org/eclipse/linuxtools/internal/systemtap/ui/ide/editors/stp/STPIndenter.java/#L45-L2342;1
773;4;6341238;feature envy;minor;2019-03-29 13:10:00.168415;function;org.eclipse.lsp4j.adapters.VersionedTextDocumentIdentifierTypeAdapter#writeVersion JsonWriter|Integer;git@github.com:eclipse/lsp4j.git;513a1dd2236c6495e600f644182c16b3cf19dbb2;/org.eclipse.lsp4j/src/main/xtend-gen/org/eclipse/lsp4j/adapters/VersionedTextDocumentIdentifierTypeAdapter.java;40;49;https://github.com/eclipse/lsp4j/blob/513a1dd2236c6495e600f644182c16b3cf19dbb2/org.eclipse.lsp4j/src/main/xtend-gen/org/eclipse/lsp4j/adapters/VersionedTextDocumentIdentifierTypeAdapter.java/#L40-L49;"0,5"
786;11;6427864;feature envy;minor;2019-03-29 13:10:59.244378;function;org.eclipse.ui.internal.forms.widgets.FormUtil.scroll ScrolledComposite|int|int;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.forms/src/org/eclipse/ui/internal/forms/widgets/FormUtil.java;404;414;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.forms/src/org/eclipse/ui/internal/forms/widgets/FormUtil.java/#L404-L414;1
